attack_seed,backend_type,cv_folds,low_fpr_resolution_limited,macro_f1,macro_f1_fold_mean,macro_f1_fold_std,macro_precision,macro_precision_fold_mean,macro_precision_fold_std,macro_recall,macro_recall_fold_mean,macro_recall_fold_std,negative_count,normal_hnsw_mrr_at_5,normal_hnsw_recall_at_5,normal_index_build_time,normal_mean_query_time,positive_count,roc_auc,roc_auc_fold_mean,roc_auc_fold_std,sample_chunks,scheme,sensitive_types,target_attribute,tpr_at_fpr_1pct,tpr_at_fpr_1pct_fold_mean,tpr_at_fpr_1pct_fold_std,vector_dim
2029,hnsw,5,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,64,0.9666666666666667,0.9800000000000001,0.00493897870182991,3.7075175593296685e-05,36,1.0,1.0,0.0,100,Vanilla Raw HNSW,"email,url,phone",has_email,1.0,1.0,0.0,1024
2029,hnsw,5,True,0.9893333333333334,0.9886039886039886,0.022792022792022772,0.9920634920634921,0.9928571428571429,0.01428571428571428,0.986842105263158,0.9857142857142858,0.02857142857142856,62,0.9666666666666667,0.9800000000000001,0.00493897870182991,3.7075175593296685e-05,38,1.0,1.0,0.0,100,Vanilla Raw HNSW,"email,url,phone",has_any_sensitive,1.0,1.0,0.0,1024
2029,hnsw,5,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,64,0.6633333333333334,0.5866666666666667,0.001022307202219963,1.1399636665980021e-05,36,1.0,1.0,0.0,100,Our DP-RAG-JL256,"email,url,phone",has_email,1.0,1.0,0.0,256
2029,hnsw,5,True,0.989441452856087,0.9893333333333334,0.02133333333333334,0.9871794871794872,0.9875,0.024999999999999998,0.9919354838709677,0.9923076923076923,0.015384615384615375,62,0.6633333333333334,0.5866666666666667,0.001022307202219963,1.1399636665980021e-05,38,1.0,1.0,0.0,100,Our DP-RAG-JL256,"email,url,phone",has_any_sensitive,1.0,1.0,0.0,256
2029,hnsw,5,True,0.9785499785499785,0.9791031543052003,0.025602608141259406,0.9736842105263157,0.976388888888889,0.029000851413640425,0.984375,0.9839743589743589,0.0196534739958409,64,0.30277777777777776,0.28,0.0012509571388363838,1.5699552992979685e-05,36,1.0,1.0,0.0,100,Private RAG-RP,"email,url,phone",has_email,1.0,1.0,0.0,64
2029,hnsw,5,True,0.9787775891341257,0.9783738095758556,0.026550632406159617,0.9787775891341257,0.9817460317460318,0.023220220378298087,0.9787775891341257,0.9773809523809524,0.029257632684391684,62,0.30277777777777776,0.28,0.0012509571388363838,1.5699552992979685e-05,38,0.9995755517826825,1.0,0.0,100,Private RAG-RP,"email,url,phone",has_any_sensitive,0.9736842105263158,1.0,0.0,64
2029,hnsw_filter_refine,5,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,64,1.0,0.9733333333333333,0.002249578945338726,3.6090705543756484e-05,36,1.0,1.0,0.0,100,DCPE+DCE,"email,url,phone",has_email,1.0,1.0,0.0,1024
2029,hnsw_filter_refine,5,True,0.9893333333333334,0.9893333333333334,0.02133333333333334,0.9920634920634921,0.9923076923076923,0.015384615384615375,0.986842105263158,0.9875,0.024999999999999998,62,1.0,0.9733333333333333,0.002249578945338726,3.6090705543756484e-05,38,0.9995755517826825,1.0,0.0,100,DCPE+DCE,"email,url,phone",has_any_sensitive,0.9736842105263158,1.0,0.0,1024
