Degree,Dimension,Iteration,Relative_Error,Evaluation_Time
8192,512,10,1.3103665668133669e-07,0.011481761932373047
8192,512,11,1.3075344390307503e-07,0.011546134948730469
8192,512,12,1.3136566382287873e-07,0.011447668075561523
8192,512,13,1.3134067813771557e-07,0.011858940124511719
8192,512,14,1.3103957899873545e-07,0.012059688568115234
8192,512,15,1.3037097407491811e-07,0.012460947036743164
8192,512,16,1.3076165489737381e-07,0.012825727462768555
8192,512,17,1.3061736717926147e-07,0.01336050033569336
8192,512,18,1.2995544765563464e-07,0.014319419860839844
8192,512,19,1.3095776898490832e-07,0.014026880264282227
8192,1024,0,1.3384006883053105e-07,0.015594720840454102
8192,1024,1,1.338116634820173e-07,0.01645636558532715
8192,1024,2,1.3352345022227708e-07,0.01820850372314453
8192,1024,3,1.342181454718691e-07,0.019417762756347656
8192,1024,4,1.3392946460661612e-07,0.02137279510498047
8192,1024,5,1.3380055465359843e-07,0.02390742301940918
8192,1024,6,1.3429871575565032e-07,0.029059648513793945
8192,1024,7,1.3354810609969214e-07,0.04060482978820801
8192,1024,8,1.336509328278862e-07,0.06219220161437988
8192,1024,9,1.3340397036875502e-07,0.1900932788848877
8192,1024,10,1.339105552034229e-07,0.05519676208496094
8192,1024,11,1.3376744690058585e-07,0.04498767852783203
8192,1024,12,1.3382133914581482e-07,0.035368919372558594
8192,1024,13,1.3359954733456105e-07,0.03305649757385254
8192,1024,14,1.3371407196901495e-07,0.030942678451538086
8192,1024,15,1.342398601090539e-07,0.030614137649536133
8192,1024,16,1.3371313751556034e-07,0.029118061065673828
8192,1024,17,1.3387472854202598e-07,0.028698444366455078
8192,1024,18,1.3369854127143058e-07,0.02668142318725586
8192,1024,19,1.3358968157900613e-07,0.025234222412109375
8192,4096,0,1.3435829439931624e-07,0.02776026725769043
8192,4096,1,1.344784512452192e-07,0.02709197998046875
8192,4096,2,1.3435170680373318e-07,0.02541065216064453
8192,4096,3,1.3429263557862e-07,0.023751497268676758
8192,4096,4,1.3409118541176428e-07,0.021807193756103516
8192,4096,5,1.3445654406442944e-07,0.020505905151367188
8192,4096,6,1.3415663783443128e-07,0.019034862518310547
8192,4096,7,1.3419249888900602e-07,0.018271923065185547
8192,4096,8,1.3433578317228343e-07,0.017651796340942383
8192,4096,9,1.344184464502383e-07,0.01719069480895996
8192,4096,10,1.3440139938280135e-07,0.016815662384033203
8192,4096,11,1.3441613406325712e-07,0.016050338745117188
8192,4096,12,1.3433841865814317e-07,0.016480207443237305
8192,4096,13,1.343838963993572e-07,0.015655040740966797
8192,4096,14,1.342358509424647e-07,0.015450477600097656
8192,4096,15,1.3444375692752453e-07,0.015349149703979492
8192,4096,16,1.342261113517109e-07,0.014687538146972656
8192,4096,17,1.3446635893051104e-07,0.014393329620361328
8192,4096,18,1.3442663606959826e-07,0.014381885528564453
8192,4096,19,1.342653787452939e-07,0.014235258102416992
8192,16384,0,1.3429241234942513e-07,0.059916019439697266
8192,16384,1,1.3444945077612502e-07,0.0718543529510498
8192,16384,2,1.342566877800577e-07,0.09692931175231934
8192,16384,3,1.3429949059695553e-07,0.4292333126068115
8192,16384,4,1.3425190858228154e-07,0.09467220306396484
8192,16384,5,1.3445612478764638e-07,0.056322336196899414
8192,16384,6,1.3428273280643515e-07,0.05406045913696289
8192,16384,7,1.34200069415679e-07,0.06043291091918945
8192,16384,8,1.343083025040464e-07,0.06502175331115723
8192,16384,9,1.343918010841236e-07,0.07831406593322754
8192,16384,10,1.3437948829091245e-07,0.13695049285888672
8192,16384,11,1.3445114816377805e-07,0.2995626926422119
8192,16384,12,1.3436828870358343e-07,0.07395768165588379
8192,16384,13,1.3433041613773077e-07,0.057590484619140625
8192,16384,14,1.342962416032395e-07,0.058347463607788086
8192,16384,15,1.342690151093454e-07,0.052770376205444336
8192,16384,16,1.343251668195777e-07,0.060009002685546875
8192,16384,17,1.3436258603332254e-07,0.07052421569824219
8192,16384,18,1.3434254088023396e-07,0.1053159236907959
8192,16384,19,1.343323741540054e-07,0.4477255344390869
8192,65536,0,1.3435074952547153e-07,0.22153162956237793
8192,65536,1,1.3437164153336325e-07,0.27692270278930664
8192,65536,2,1.3435952002765197e-07,0.2859785556793213
8192,65536,3,1.3433459388410382e-07,0.5787143707275391
8192,65536,4,1.3429459039310383e-07,0.32695460319519043
8192,65536,5,1.3434173046844763e-07,0.24701404571533203
8192,65536,6,1.3429160161313529e-07,0.9285120964050293
8192,65536,7,1.3432171633176664e-07,0.2719419002532959
8192,65536,8,1.343286799850478e-07,0.29207372665405273
8192,65536,9,1.3429234855626317e-07,0.76944899559021
8192,65536,10,1.343817490804643e-07,0.2347266674041748
8192,65536,11,1.3440681812466903e-07,0.8773200511932373
8192,65536,12,1.342556415363726e-07,0.26210951805114746
8192,65536,13,1.3439347778155409e-07,0.35563182830810547
8192,65536,14,1.344039153483286e-07,0.3348827362060547
8192,65536,15,1.3439435419259334e-07,0.26735568046569824
8192,65536,16,1.3437073332527142e-07,0.8089485168457031
8192,65536,17,1.3430825497582426e-07,0.3187568187713623
8192,65536,18,1.343780457761406e-07,0.28569746017456055
8192,65536,19,1.343528093302142e-07,0.6004984378814697
8192,262144,0,1.3435712884593284e-07,1.7434155941009521
8192,262144,1,1.3433902212304318e-07,1.5877914428710938
8192,262144,2,1.34314789125234e-07,1.7071380615234375
8192,262144,3,1.3435001053709765e-07,1.6073102951049805
8192,262144,4,1.3433930270018817e-07,1.462280035018921
8192,262144,5,1.343359152425665e-07,1.8651044368743896
8192,262144,6,1.3435026866206777e-07,2.094797134399414
8192,262144,7,1.3433931876377515e-07,2.138965368270874
8192,262144,8,1.3432166572367515e-07,1.5413873195648193
8192,262144,9,1.3433224400652083e-07,1.7189242839813232
8192,262144,10,1.3432841320679412e-07,1.6705572605133057
8192,262144,11,1.343598252964195e-07,1.765260934829712
8192,262144,12,1.3434596166605027e-07,1.5585081577301025
8192,262144,13,1.34330357391276e-07,2.1019582748413086
8192,262144,14,1.3434468635901015e-07,1.6359374523162842
8192,262144,15,1.3434742571923758e-07,1.5012757778167725
8192,262144,16,1.3433924512592665e-07,1.7317299842834473
8192,262144,17,1.3434054769874712e-07,1.1937153339385986
8192,262144,18,1.343751128836358e-07,1.6483361721038818
8192,262144,19,1.3428772595267455e-07,1.8532681465148926
16384,128,0,1.9405439029206126e-09,0.0255281925201416
16384,128,1,1.941769978286088e-09,0.025582313537597656
16384,128,2,1.9375888046288417e-09,0.024079561233520508
16384,128,3,1.9373867080306113e-09,0.0236814022064209
16384,128,4,1.937872746807493e-09,0.02429962158203125
16384,128,5,1.9398258998899273e-09,0.025632381439208984
16384,128,6,1.9395430242289513e-09,0.02436661720275879
16384,128,7,1.9395081922596983e-09,0.02478194236755371
16384,128,8,1.9394828961616364e-09,0.026357412338256836
16384,128,9,1.9404727043552458e-09,0.026595354080200195
16384,128,10,1.936884120729581e-09,0.02736639976501465
16384,128,11,1.9386223976097615e-09,0.02997899055480957
16384,128,12,1.944821318802367e-09,0.03259706497192383
16384,128,13,1.93904810506889e-09,0.039373159408569336
16384,128,14,1.943919770216163e-09,0.06107163429260254
16384,128,15,1.938424300702405e-09,0.28073692321777344
16384,128,16,1.943814680715284e-09,0.09079217910766602
16384,128,17,1.9422753980578736e-09,0.06227564811706543
16384,128,18,1.9468340845888704e-09,0.045126914978027344
16384,128,19,1.94106233922487e-09,0.03928875923156738
16384,512,0,1.920602385917056e-09,0.040985822677612305
16384,512,1,1.919890685867491e-09,0.0361328125
16384,512,2,1.920036475198629e-09,0.03475475311279297
16384,512,3,1.918666859080029e-09,0.031555891036987305
16384,512,4,1.9191651558445958e-09,0.02920675277709961
16384,512,5,1.919877543460719e-09,0.027524948120117188
16384,512,6,1.9199017877635384e-09,0.025889873504638672
16384,512,7,1.919322722367395e-09,0.024236679077148438
16384,512,8,1.919463436559185e-09,0.022661685943603516
16384,512,9,1.919778150517329e-09,0.022884130477905273
16384,512,10,1.9178453964487107e-09,0.02248859405517578
16384,512,11,1.9195161923680342e-09,0.025389909744262695
16384,512,12,1.9179837044943117e-09,0.025117874145507812
16384,512,13,1.9185487041106176e-09,0.025486230850219727
16384,512,14,1.91925965582945e-09,0.025682687759399414
16384,512,15,1.9197423631833756e-09,0.026849985122680664
16384,512,16,1.9180423645800282e-09,0.030398130416870117
16384,512,17,1.920587224519766e-09,0.0353240966796875
16384,512,18,1.9203374684455995e-09,0.04412484169006348
16384,512,19,1.918132380573455e-09,0.0545198917388916
16384,1024,0,1.917177709159085e-09,0.0669705867767334
16384,1024,1,1.9164063204537327e-09,0.07674050331115723
16384,1024,2,1.916142291149643e-09,0.13421154022216797
16384,1024,3,1.9169001863279253e-09,0.12676358222961426
16384,1024,4,1.916793430919272e-09,0.07963991165161133
16384,1024,5,1.917047611258075e-09,0.06593012809753418
16384,1024,6,1.9153082553802296e-09,0.05433034896850586
16384,1024,7,1.916945209920925e-09,0.04616808891296387
16384,1024,8,1.9166728646393435e-09,0.040518760681152344
16384,1024,9,1.916590619915352e-09,0.03712296485900879
16384,1024,10,1.916067078200128e-09,0.03542327880859375
16384,1024,11,1.9163206791242965e-09,0.03309011459350586
16384,1024,12,1.9172904109059283e-09,0.03141188621520996
16384,1024,13,1.9167552053063806e-09,0.029700756072998047
16384,1024,14,1.9168663580474957e-09,0.02808833122253418
16384,1024,15,1.917140936688076e-09,0.027234315872192383
16384,1024,16,1.91678239127712e-09,0.026622295379638672
16384,1024,17,1.9157140145200566e-09,0.028127193450927734
16384,1024,18,1.916404277983011e-09,0.027675390243530273
16384,1024,19,1.9169413304255304e-09,0.028449535369873047
16384,4096,0,1.9200881490124497e-09,0.03722548484802246
16384,4096,1,1.92043610304425e-09,0.04367709159851074
16384,4096,2,1.9201132879204517e-09,0.052754878997802734
16384,4096,3,1.9203005870115106e-09,0.08878898620605469
16384,4096,4,1.9200893218143016e-09,0.346590518951416
16384,4096,5,1.9201606485937375e-09,0.09345698356628418
16384,4096,6,1.9203724301544647e-09,0.06121468544006348
16384,4096,7,1.919682004609221e-09,0.048125505447387695
16384,4096,8,1.9196577687535986e-09,0.04283881187438965
16384,4096,9,1.9204034200174076e-09,0.04116082191467285
16384,4096,10,1.920654176515513e-09,0.0434722900390625
16384,4096,11,1.919614664818297e-09,0.042118072509765625
16384,4096,12,1.9201710983690165e-09,0.04338717460632324
16384,4096,13,1.919765715462502e-09,0.05036449432373047
16384,4096,14,1.9203051126101844e-09,0.06499123573303223
16384,4096,15,1.9206503523537223e-09,0.07250118255615234
16384,4096,16,1.9201844294096006e-09,0.060418128967285156
16384,4096,17,1.920294723636708e-09,0.05341839790344238
16384,4096,18,1.9203785362959134e-09,0.05010581016540527
16384,4096,19,1.920281863236968e-09,0.04697418212890625
16384,16384,0,1.920801721701251e-09,0.08914589881896973
16384,16384,1,1.920587954507057e-09,0.08016204833984375
16384,16384,2,1.9206161254680084e-09,0.07575178146362305
16384,16384,3,1.9207190854819062e-09,0.08320093154907227
16384,16384,4,1.9205113625756947e-09,0.20085620880126953
16384,16384,5,1.920844197115484e-09,0.1535172462463379
16384,16384,6,1.9205159909082357e-09,0.08066391944885254
16384,16384,7,1.920694414003578e-09,0.07101225852966309
16384,16384,8,1.92087826561478e-09,0.06337118148803711
16384,16384,9,1.9207069796879005e-09,0.0598454475402832
16384,16384,10,1.920797062483158e-09,0.06595563888549805
16384,16384,11,1.920909774197874e-09,0.07749581336975098
16384,16384,12,1.9206316718653386e-09,0.12308764457702637
16384,16384,13,1.92073252898953e-09,0.4535682201385498
16384,16384,14,1.9207116349513266e-09,0.08133363723754883
16384,16384,15,1.9208306583647743e-09,0.06723165512084961
16384,16384,16,1.9208604800784035e-09,0.06244635581970215
16384,16384,17,1.9207439894986792e-09,0.06858110427856445
16384,16384,18,1.920770013501011e-09,0.06525278091430664
16384,16384,19,1.920797130676563e-09,0.06761932373046875
16384,65536,0,1.9207579025570957e-09,0.8240580558776855
16384,65536,1,1.9207406038886955e-09,0.2781944274902344
16384,65536,2,1.9206942377223278e-09,0.7297799587249756
16384,65536,3,1.9207773709934035e-09,0.2720046043395996
16384,65536,4,1.9207337058165436e-09,0.8488523960113525
16384,65536,5,1.920614290844733e-09,0.3011486530303955
16384,65536,6,1.9205898904107473e-09,0.804344892501831
16384,65536,7,1.920851713004604e-09,0.29571056365966797
16384,65536,8,1.9208133285128536e-09,0.3202691078186035
16384,65536,9,1.9206268818284294e-09,0.38872337341308594
16384,65536,10,1.920579508963783e-09,0.336775541305542
16384,65536,11,1.9206560211354774e-09,0.2780764102935791
16384,65536,12,1.920673245153728e-09,0.798492431640625
16384,65536,13,1.920731989472992e-09,0.26956772804260254
16384,65536,14,1.9206291862498486e-09,1.0951621532440186
16384,65536,15,1.9207303463364567e-09,0.35602879524230957
16384,65536,16,1.920722915482453e-09,0.4172523021697998
16384,65536,17,1.9207415630032778e-09,0.3940882682800293
16384,65536,18,1.9207833222532644e-09,0.2904489040374756
16384,65536,19,1.9206787022224337e-09,0.5260217189788818
16384,262144,0,1.9207112239497917e-09,2.122009038925171
16384,262144,1,1.920702860371661e-09,1.9378726482391357
16384,262144,2,1.920742322211973e-09,1.7707083225250244
16384,262144,3,1.920671275942634e-09,1.6813085079193115
16384,262144,4,1.920623057986919e-09,1.8015480041503906
16384,262144,5,1.9207331731904945e-09,2.0038607120513916
16384,262144,6,1.920711946464733e-09,2.2971959114074707
16384,262144,7,1.9206483531125403e-09,2.000528335571289
16384,262144,8,1.9206358001146526e-09,1.9883229732513428
16384,262144,9,1.9206874139796922e-09,2.1480236053466797
16384,262144,10,1.9206856511369657e-09,1.7934167385101318
16384,262144,11,1.9207522212508646e-09,1.8500769138336182
16384,262144,12,1.9206779814092826e-09,1.8761014938354492
16384,262144,13,1.9206941133121886e-09,1.6281518936157227
16384,262144,14,1.9207290377225895e-09,2.001539468765259
16384,262144,15,1.9206872651882965e-09,1.6106514930725098
16384,262144,16,1.9206196563077566e-09,2.258523941040039
16384,262144,17,1.9206943928195616e-09,1.8348186016082764
16384,262144,18,1.920673347725419e-09,2.069253921508789
16384,262144,19,1.9206867424960806e-09,2.4149765968322754
