Degree,Dimension,Iteration,Relative_Error,Evaluation_Time
4096,4096,10,0.016016906694787333,0.03490919998148456
4096,4096,11,0.016133340720793903,0.033344299998134375
4096,4096,12,0.01609047471058842,0.03803879997576587
4096,4096,13,0.015986331319054088,0.0603902000002563
4096,4096,14,0.016018421031646565,0.17944300000090152
4096,4096,15,0.01599319769768382,0.06424459998379461
4096,4096,16,0.01613386060427967,0.03290300001390278
4096,4096,17,0.0160546279920929,0.023628299997653812
4096,4096,18,0.016167574657822075,0.018827400024747476
4096,4096,19,0.01598640075765689,0.017086300009395927
4096,16384,0,0.01612370941786067,0.05415859998902306
4096,16384,1,0.016075693198989917,0.05688499999814667
4096,16384,2,0.016102718084447038,0.06660430002375506
4096,16384,3,0.01603978021567044,0.07737929999711923
4096,16384,4,0.016047386272780056,0.41695050001726486
4096,16384,5,0.016108474189345048,0.10707440000260249
4096,16384,6,0.016045963625711313,0.14713110000593588
4096,16384,7,0.01603035705713124,0.1237181999895256
4096,16384,8,0.016093177200089175,0.2907091000233777
4096,16384,9,0.016066077091642126,0.09841690000030212
4096,16384,10,0.016077935697368935,0.0930864000110887
4096,16384,11,0.016109258246584525,0.1023292999889236
4096,16384,12,0.016159080487910357,0.11683429998811334
4096,16384,13,0.016068023310318317,0.10096459998749197
4096,16384,14,0.01608192020928573,0.09481710000545718
4096,16384,15,0.016141142110389944,0.11860309998155572
4096,16384,16,0.016131884658241426,0.1530923999962397
4096,16384,17,0.01611935881527425,0.11654519999865443
4096,16384,18,0.016166476552253665,0.1371023999818135
4096,16384,19,0.01601557201485593,0.2989514000073541
4096,65536,0,0.01609411358123474,0.4647592999972403
4096,65536,1,0.016084520182680223,0.7178362999984529
4096,65536,2,0.016106599791055786,0.3786084000021219
4096,65536,3,0.016113595372708272,0.2558720000088215
4096,65536,4,0.016093096543292162,0.6620949000061955
4096,65536,5,0.016108813402699075,0.29477659999975003
4096,65536,6,0.016122641699571706,0.4025351000018418
4096,65536,7,0.016081479668536448,0.6742469999880996
4096,65536,8,0.01612724655577699,0.32428170001367107
4096,65536,9,0.016096282477233645,0.36691690000589006
4096,65536,10,0.01611014976856503,0.33446889999322593
4096,65536,11,0.016100608933248124,0.27136759998393245
4096,65536,12,0.01607821023453558,1.0856113999907393
4096,65536,13,0.016117832300643804,0.2999990999815054
4096,65536,14,0.016106749113768408,0.3289349999977276
4096,65536,15,0.016108044064871763,0.3034339000005275
4096,65536,16,0.01608765252701476,0.2364860999805387
4096,65536,17,0.01609950451430382,0.3851777999952901
4096,65536,18,0.01609004219288493,0.7929200000071432
4096,65536,19,0.01610826074080704,0.28997730000992306
4096,262144,0,0.016104328872797846,1.8284834999940358
4096,262144,1,0.01609880133224419,2.261799100000644
4096,262144,2,0.01608621887516327,2.113511200004723
4096,262144,3,0.016089209198581346,4.380841599981068
4096,262144,4,0.016104600525528926,3.407935600000201
4096,262144,5,0.016087994445902365,3.7123260000080336
4096,262144,6,0.01610450780059345,3.684820900001796
4096,262144,7,0.01609164108764961,3.5721118000219576
4096,262144,8,0.016083494598663553,5.123801100009587
4096,262144,9,0.016096185697850547,4.978085099981399
4096,262144,10,0.01609781951397041,3.071889499988174
4096,262144,11,0.016082213546072872,4.075471199990716
4096,262144,12,0.016106287967735233,3.4032250000163913
4096,262144,13,0.016097010046503407,5.376336100016488
4096,262144,14,0.016096919295842296,6.297162199974991
4096,262144,15,0.016092912764730787,5.749477800010936
4096,262144,16,0.01611030249361497,3.9128236999968067
4096,262144,17,0.01610379966079301,4.520258600008674
4096,262144,18,0.016105887874044118,2.9838019000017084
4096,262144,19,0.01609521270433839,2.738294200011296
8192,128,0,1.471596023827704e-07,0.034206299984361976
8192,128,1,1.4607171809818726e-07,0.03732649999437854
8192,128,2,1.457400367738895e-07,0.02476060000481084
8192,128,3,1.446947115072623e-07,0.046195900009479374
8192,128,4,1.4770019828518896e-07,0.02730889999656938
8192,128,5,1.4567567717592875e-07,0.04027279998990707
8192,128,6,1.456800605797334e-07,0.07416160000138916
8192,128,7,1.4566836709457063e-07,0.18078450000029989
8192,128,8,1.4741117566768253e-07,0.09019019998959266
8192,128,9,1.4588692335716314e-07,0.0713611000101082
8192,128,10,1.4674269642820646e-07,0.03573669999605045
8192,128,11,1.436341591648714e-07,0.03145050001330674
8192,128,12,1.49079256741394e-07,0.02910449999035336
8192,128,13,1.4490395999720053e-07,0.03403249999973923
8192,128,14,1.4938881292507604e-07,0.024695100000826642
8192,128,15,1.4474036019509275e-07,0.03695450001396239
8192,128,16,1.4818678281168426e-07,0.03325169999152422
8192,128,17,1.46705142428255e-07,0.02088920000824146
8192,128,18,1.5088561540236884e-07,0.022151200013468042
8192,128,19,1.4561649916595743e-07,0.022751799988327548
8192,512,0,1.4150076562743554e-07,0.030214800004614517
8192,512,1,1.4131657149188813e-07,0.033359199995175004
8192,512,2,1.417887781862769e-07,0.0346387000172399
8192,512,3,1.4057791414367008e-07,0.042020399996545166
8192,512,4,1.4262019579833002e-07,0.07053999998606741
8192,512,5,1.4141156183617954e-07,0.2962530000077095
8192,512,6,1.414915915797754e-07,0.09693569998489693
8192,512,7,1.4136383363253858e-07,0.06239919998915866
8192,512,8,1.4137991394391447e-07,0.04345420000026934
8192,512,9,1.4099013161666068e-07,0.050372300000162795
8192,512,10,1.4146807494559543e-07,0.08008639997569844
8192,512,11,1.4118272135660923e-07,0.3970441999845207
8192,512,12,1.42103726835817e-07,0.11113130001467653
8192,512,13,1.421813726541835e-07,0.11765850000665523
8192,512,14,1.4231555076899318e-07,0.09679010001127608
8192,512,15,1.4194631840527184e-07,0.05277820001356304
8192,512,16,1.4222990414460726e-07,0.05618539999704808
8192,512,17,1.4191907705039632e-07,0.23861249999026768
8192,512,18,1.424372095295102e-07,0.21010639998712577
8192,512,19,1.4126070788868344e-07,0.09494049998465925
8192,1024,0,1.3810492360903317e-07,0.10446460000821389
8192,1024,1,1.374225738023869e-07,0.1095076999918092
8192,1024,2,1.373938850644694e-07,0.11772209999617189
8192,1024,3,1.3788731638434449e-07,0.13161009998293594
8192,1024,4,1.378659785703955e-07,0.13994920000550337
8192,1024,5,1.3794723733396209e-07,0.12670990001061
8192,1024,6,1.380044116464239e-07,0.06285940000088885
8192,1024,7,1.3769458457039613e-07,0.09813160001067445
8192,1024,8,1.3824623382610057e-07,0.17920290000620298
8192,1024,9,1.3767578984923023e-07,0.10985320000327192
8192,1024,10,1.3783653269822423e-07,0.10160860000178218
8192,1024,11,1.3765745602915298e-07,0.047496299986960366
8192,1024,12,1.37506238570195e-07,0.03421859999070875
8192,1024,13,1.379933911284521e-07,0.020903099997667596
8192,1024,14,1.3780938101235156e-07,0.020483500004047528
8192,1024,15,1.3785595138810326e-07,0.0231484999821987
8192,1024,16,1.3739462308005936e-07,0.026701199996750802
8192,1024,17,1.3809897029391482e-07,0.03292889997828752
8192,1024,18,1.3754506829498776e-07,0.04332409999915399
8192,1024,19,1.3782747646615253e-07,0.17967709997901693
8192,4096,0,1.3508625172249518e-07,0.0951346000074409
8192,4096,1,1.3524792605345674e-07,0.05850300000747666
8192,4096,2,1.3519805665308083e-07,0.04397999998764135
8192,4096,3,1.3498480270897066e-07,0.03182609999203123
8192,4096,4,1.3509441222665566e-07,0.02660830001696013
8192,4096,5,1.3516792010466795e-07,0.02425230000517331
8192,4096,6,1.350124524887406e-07,0.022404399991501123
8192,4096,7,1.3496142810677986e-07,0.02161240001441911
8192,4096,8,1.3497476428840603e-07,0.020666600001277402
8192,4096,9,1.350348197729547e-07,0.021164399979170412
8192,4096,10,1.3496641712643645e-07,0.01961349998600781
8192,4096,11,1.3517104564571888e-07,0.019455599976936355
8192,4096,12,1.3519326646951743e-07,0.018871900014346465
8192,4096,13,1.352649463703095e-07,0.019042500003706664
8192,4096,14,1.351223470070178e-07,0.01998830001684837
8192,4096,15,1.3484467279458002e-07,0.02154549999977462
8192,4096,16,1.3497397383956956e-07,0.022822099999757484
8192,4096,17,1.3515648276004613e-07,0.025845900003332645
8192,4096,18,1.350523736818892e-07,0.028784100024495274
8192,4096,19,1.3511562598581415e-07,0.03329789999406785
8192,16384,0,1.350457859957431e-07,0.5071101000066847
8192,16384,1,1.3514127657349658e-07,0.13707240001531318
8192,16384,2,1.3505576373940751e-07,0.0939397000183817
8192,16384,3,1.351909613914943e-07,0.1468581999943126
8192,16384,4,1.350892669788135e-07,0.23892370000248775
8192,16384,5,1.3526692786312677e-07,0.09093579999171197
8192,16384,6,1.3508012015383648e-07,0.09401189998607151
8192,16384,7,1.3499517578326166e-07,0.5434145000181161
8192,16384,8,1.350223093615855e-07,0.17795400001341477
8192,16384,9,1.351726273379553e-07,0.11522659999900497
8192,16384,10,1.3506601726373126e-07,0.09651609999127686
8192,16384,11,1.3506023683876744e-07,0.10335140000097454
8192,16384,12,1.3507981392773878e-07,0.19074689998524264
8192,16384,13,1.3510224372241446e-07,0.17268200000398792
8192,16384,14,1.349825531643152e-07,0.08271430002059788
8192,16384,15,1.349782544807568e-07,0.06878709999728017
8192,16384,16,1.3513670798967917e-07,0.0662548000109382
8192,16384,17,1.3499890389530442e-07,0.0703345000219997
8192,16384,18,1.3507111518415068e-07,0.09897200000705197
8192,16384,19,1.3506517045293613e-07,0.4957830999919679
8192,65536,0,1.3508934450916898e-07,0.3857377000094857
8192,65536,1,1.3506403188896182e-07,0.2889885000186041
8192,65536,2,1.350048259125268e-07,0.40390110001317225
8192,65536,3,1.3503848512307593e-07,0.8752669999958016
8192,65536,4,1.3502320348849938e-07,0.7481567000213545
8192,65536,5,1.3503277588186982e-07,0.282318799989298
8192,65536,6,1.35028913180594e-07,0.7961159000115003
8192,65536,7,1.350410114274814e-07,0.8730706999776885
8192,65536,8,1.3503853626380577e-07,0.7426548000075854
8192,65536,9,1.3506363025716506e-07,0.4764139000035357
8192,65536,10,1.3506690485914697e-07,0.2761175000050571
8192,65536,11,1.3504680861265726e-07,0.7812212999851909
8192,65536,12,1.3503044102895328e-07,0.7922279000049457
8192,65536,13,1.3503914853564167e-07,0.31424340000376105
8192,65536,14,1.3508306691104883e-07,0.35976140000275336
8192,65536,15,1.350667680932888e-07,0.856850400014082
8192,65536,16,1.351191150703716e-07,0.30939400001079775
8192,65536,17,1.3501878675750457e-07,0.3287988000083715
8192,65536,18,1.3506467654242297e-07,0.8799910999950953
8192,65536,19,1.3502316950222509e-07,0.8290902999870013
8192,262144,0,1.3502514476060038e-07,2.4889072000223678
8192,262144,1,1.3504227155108281e-07,1.8078694000141695
8192,262144,2,1.3505296362202292e-07,2.2759107000019867
8192,262144,3,1.350560529056106e-07,1.5909013999917079
8192,262144,4,1.3504015063754797e-07,2.319852799992077
8192,262144,5,1.3509225954659556e-07,1.7879406999854837
8192,262144,6,1.3506502394181588e-07,2.284372699999949
8192,262144,7,1.3505205517743167e-07,1.8555616999801714
8192,262144,8,1.3507059317408807e-07,2.1701470999978483
8192,262144,9,1.350746323771324e-07,2.0896382999781054
8192,262144,10,1.3506025390386082e-07,1.936899899999844
8192,262144,11,1.3508968696436046e-07,2.0363007999840192
8192,262144,12,1.350609074743037e-07,2.09809139999561
8192,262144,13,1.3507808678779991e-07,1.835807499999646
8192,262144,14,1.3507955004486982e-07,1.7859653000195976
8192,262144,15,1.3506324962695245e-07,2.155054000002565
8192,262144,16,1.35063778009088e-07,1.631061399995815
8192,262144,17,1.3505733369309594e-07,2.2129043999884743
8192,262144,18,1.3502383786238518e-07,2.071530300017912
8192,262144,19,1.3503556333082303e-07,2.4103089999989606
16384,128,0,1.9164709589953274e-09,0.08556999999564141
16384,128,1,1.9171409720572605e-09,0.07963319998816587
16384,128,2,1.9147666230335276e-09,0.05429240001831204
16384,128,3,1.914647587457808e-09,0.04512349999276921
16384,128,4,1.914609937325105e-09,0.037862899975152686
16384,128,5,1.916958278369967e-09,0.03461579998838715
16384,128,6,1.9135839743229683e-09,0.032255400001304224
16384,128,7,1.9173331876421183e-09,0.0300619000045117
16384,128,8,1.914700089046465e-09,0.027688600006513298
16384,128,9,1.9159100069202446e-09,0.02572509998572059
16384,128,10,1.914425409208762e-09,0.024584999977378175
16384,128,11,1.9165575395292656e-09,0.023398299992550164
16384,128,12,1.916756850178413e-09,0.02270239999052137
16384,128,13,1.9178140339461834e-09,0.02223599998978898
16384,128,14,1.9158485032570986e-09,0.022962899995036423
16384,128,15,1.9153020424754395e-09,0.024266399996122345
16384,128,16,1.9143855299510253e-09,0.026917299983324483
16384,128,17,1.913346358896843e-09,0.030939899996155873
16384,128,18,1.9110213222061043e-09,0.03459279998787679
16384,128,19,1.915396171712447e-09,0.04045349999796599
16384,512,0,1.912747683504693e-09,0.06158979999599978
16384,512,1,1.9127075015745918e-09,0.11169119999976829
16384,512,2,1.9115849669860563e-09,0.1423421000072267
16384,512,3,1.912342741898082e-09,0.1080589999910444
16384,512,4,1.912041159741714e-09,0.07372039998881519
16384,512,5,1.913486926566579e-09,0.05393299998831935
16384,512,6,1.9122295830350277e-09,0.045914299989817664
16384,512,7,1.9129191843357136e-09,0.04372970000258647
16384,512,8,1.9121257004082314e-09,0.04150710001704283
16384,512,9,1.9131299820629974e-09,0.042413099989062175
16384,512,10,1.9139123119052763e-09,0.04282259999308735
16384,512,11,1.9126006942557857e-09,0.04372109999530949
16384,512,12,1.9117413484983403e-09,0.04388929999549873
16384,512,13,1.911265131715219e-09,0.041273700015153736
16384,512,14,1.912276154724424e-09,0.03751299998839386
16384,512,15,1.9113330360054953e-09,0.03674559999490157
16384,512,16,1.912052468235129e-09,0.037304600002244115
16384,512,17,1.9131647829481187e-09,0.03663659997982904
16384,512,18,1.911754937522451e-09,0.03449620000901632
16384,512,19,1.912380586666644e-09,0.03158219999750145
16384,1024,0,1.917928908935741e-09,0.0349049000069499
16384,1024,1,1.9167887570525088e-09,0.037627599987899885
16384,1024,2,1.918542513683238e-09,0.03581669999402948
16384,1024,3,1.9170159207336253e-09,0.038312200020300224
16384,1024,4,1.9175790890295755e-09,0.043638600007398054
16384,1024,5,1.916997391294345e-09,0.06147729998338036
16384,1024,6,1.9165102425869485e-09,0.2872852000000421
16384,1024,7,1.918179496972657e-09,0.07332880000467412
16384,1024,8,1.9178500489919944e-09,0.03794959999504499
16384,1024,9,1.917199151771171e-09,0.03170170000521466
16384,1024,10,1.917996152327918e-09,0.029467899992596358
16384,1024,11,1.917491151234204e-09,0.027973500022199005
16384,1024,12,1.917198373364949e-09,0.026646999991498888
16384,1024,13,1.9179375859640285e-09,0.02768090000608936
16384,1024,14,1.917617200594509e-09,0.029909500008216128
16384,1024,15,1.9166817252027554e-09,0.030840500025078654
16384,1024,16,1.9180299968015468e-09,0.03487389997462742
16384,1024,17,1.9170541191097575e-09,0.04176920000463724
16384,1024,18,1.91778810437707e-09,0.06272519999765791
16384,1024,19,1.9178865908201733e-09,0.3067395999969449
16384,4096,0,1.920636808256249e-09,0.09371419998933561
16384,4096,1,1.9201985043816965e-09,0.04767070000525564
16384,4096,2,1.9205739499375526e-09,0.03757840002072044
16384,4096,3,1.920546623079062e-09,0.03515280000283383
16384,4096,4,1.9203747921301813e-09,0.032723400014219806
16384,4096,5,1.9198272656217314e-09,0.03321160000632517
16384,4096,6,1.919748980851138e-09,0.03349129998241551
16384,4096,7,1.9201473076189176e-09,0.03524880000622943
16384,4096,8,1.92010757934197e-09,0.03891459997976199
16384,4096,9,1.9203011770294724e-09,0.04741920001106337
16384,4096,10,1.9199333794771724e-09,0.08413780000410043
16384,4096,11,1.920347715930155e-09,0.264505500002997
16384,4096,12,1.9201471561772125e-09,0.09316869999747723
16384,4096,13,1.9197840426759524e-09,0.06159150000894442
16384,4096,14,1.9199295633149488e-09,0.04310680000344291
16384,4096,15,1.9197060210023215e-09,0.0381999000092037
16384,4096,16,1.919995129904473e-09,0.03585190000012517
16384,4096,17,1.9202493594417866e-09,0.035353099985513836
16384,4096,18,1.9201955923104148e-09,0.03432150001754053
16384,4096,19,1.9201926534680145e-09,0.03440020000562072
16384,16384,0,1.9207588709420996e-09,0.08480009998311289
16384,16384,1,1.92064587207097e-09,0.1307102999999188
16384,16384,2,1.9205434787903347e-09,0.4165807999961544
16384,16384,3,1.920624462099258e-09,0.07607979999738745
16384,16384,4,1.920553009243367e-09,0.058424900023965165
16384,16384,5,1.920277580667739e-09,0.06300069999997504
16384,16384,6,1.920720041572856e-09,0.07919009999022819
16384,16384,7,1.92046194681916e-09,0.10596939999959432
16384,16384,8,1.920112780701433e-09,0.4900500000221655
16384,16384,9,1.9204334916751055e-09,0.1138576999946963
16384,16384,10,1.920557012279772e-09,0.08513769999262877
16384,16384,11,1.9203934068552912e-09,0.0774708999961149
16384,16384,12,1.9203880126269398e-09,0.07831719997921027
16384,16384,13,1.920236832584772e-09,0.1051556000020355
16384,16384,14,1.920501030991183e-09,0.2978170999849681
16384,16384,15,1.9206247644262203e-09,0.21555640001315624
16384,16384,16,1.9206481997015832e-09,0.08465260002412833
16384,16384,17,1.9204115980030723e-09,0.07182240000111051
16384,16384,18,1.9205436984240845e-09,0.06393489998299628
16384,16384,19,1.920448367883792e-09,0.07439130000420846
16384,65536,0,1.920517987108909e-09,0.4793087000143714
16384,65536,1,1.920508220063566e-09,0.8265197000000626
16384,65536,2,1.920443416742113e-09,0.30662129999836907
16384,65536,3,1.9204895125398853e-09,0.8181043000076897
16384,65536,4,1.9205375688289784e-09,0.2738754999882076
16384,65536,5,1.9204895356669003e-09,0.797076199989533
16384,65536,6,1.920387038233347e-09,0.317485100007616
16384,65536,7,1.9203868418232717e-09,0.29084919998422265
16384,65536,8,1.920340257887599e-09,0.8140028999769129
16384,65536,9,1.9205404677727735e-09,0.29008219999377616
16384,65536,10,1.9204674825111756e-09,0.35182030001305975
16384,65536,11,1.9204117144976953e-09,0.8501214999996591
16384,65536,12,1.9203859858317463e-09,0.32592130001285113
16384,65536,13,1.9204072836638707e-09,0.797363999998197
16384,65536,14,1.920478838343464e-09,0.47204249998321757
16384,65536,15,1.920445872073603e-09,0.28193389999796636
16384,65536,16,1.920476539379341e-09,0.7637196999858133
16384,65536,17,1.9205006622520205e-09,0.6019137999974191
16384,65536,18,1.920445649805934e-09,0.48879069997929037
16384,65536,19,1.9203832606100846e-09,0.7404849999875296
16384,262144,0,1.9204660965517455e-09,2.1778600999969058
16384,262144,1,1.9204158980093487e-09,2.324999400007073
16384,262144,2,1.9203759064135435e-09,2.239514599990798
16384,262144,3,1.920440828948988e-09,2.1134110999992117
16384,262144,4,1.9204645873796657e-09,2.267129100015154
16384,262144,5,1.920370415887782e-09,2.5534460000053514
16384,262144,6,1.9204254592808634e-09,2.327715099992929
16384,262144,7,1.920382776182675e-09,2.2399352000211366
16384,262144,8,1.9204076017958997e-09,1.6962994000059552
16384,262144,9,1.920416841470764e-09,2.157400999974925
16384,262144,10,1.9204081657608755e-09,1.746788699994795
16384,262144,11,1.9203651698371073e-09,2.232301100011682
16384,262144,12,1.9204665182097995e-09,2.1085433999833185
16384,262144,13,1.9204153813248774e-09,2.3501360999944154
16384,262144,14,1.9203921862309733e-09,2.0322241999965627
16384,262144,15,1.920442786681694e-09,2.2094761000189465
16384,262144,16,1.9204620521203415e-09,2.285880499985069
16384,262144,17,1.920374131097991e-09,2.3101032999984454
16384,262144,18,1.9203559233098927e-09,2.302938200009521
16384,262144,19,1.920383694960839e-09,2.037591100001009
