Degree,Dimension,Iteration,Relative_Error,Evaluation_Time
8192,128,19,1.3747436453045902e-07,0.14519882202148438
8192,512,0,1.3431542449469022e-07,0.060163021087646484
8192,512,1,1.3443974873308535e-07,0.03298306465148926
8192,512,2,1.3402537847692553e-07,0.02182149887084961
8192,512,3,1.3379691667449e-07,0.018251657485961914
8192,512,4,1.3375692710285902e-07,0.015899658203125
8192,512,5,1.3344545578315223e-07,0.014461755752563477
8192,512,6,1.3405650489193458e-07,0.014661073684692383
8192,512,7,1.3415346521634684e-07,0.013400793075561523
8192,512,8,1.335371278377116e-07,0.012987375259399414
8192,512,9,1.341536116956499e-07,0.012616157531738281
8192,512,10,1.3332955971732807e-07,0.012723922729492188
8192,512,11,1.3383766121269145e-07,0.012567281723022461
8192,512,12,1.3397688171584263e-07,0.011844396591186523
8192,512,13,1.3493620330592e-07,0.011478900909423828
8192,512,14,1.3507197231345556e-07,0.011289834976196289
8192,512,15,1.335023126370171e-07,0.011460542678833008
8192,512,16,1.3398931613622082e-07,0.013064861297607422
8192,512,17,1.3385342820595428e-07,0.013133764266967773
8192,512,18,1.3404281315036964e-07,0.012596845626831055
8192,512,19,1.3406063046897282e-07,0.012800931930541992
8192,1024,0,1.3413973678142625e-07,0.013577699661254883
8192,1024,1,1.3352946155675109e-07,0.013610124588012695
8192,1024,2,1.3420900626150006e-07,0.014105081558227539
8192,1024,3,1.3420212014760741e-07,0.014411211013793945
8192,1024,4,1.3359056377031688e-07,0.015210628509521484
8192,1024,5,1.3404846519262856e-07,0.016357421875
8192,1024,6,1.3414922935300366e-07,0.01751565933227539
8192,1024,7,1.3394810981696248e-07,0.018930435180664062
8192,1024,8,1.3365204796618724e-07,0.0212249755859375
8192,1024,9,1.3432451367435002e-07,0.02745366096496582
8192,1024,10,1.3434283495671798e-07,0.05082845687866211
8192,1024,11,1.3422553947763407e-07,0.21788620948791504
8192,1024,12,1.332605249439446e-07,0.07026505470275879
8192,1024,13,1.3360651784224698e-07,0.05382490158081055
8192,1024,14,1.339807535943435e-07,0.040120840072631836
8192,1024,15,1.3460205349106657e-07,0.0289609432220459
8192,1024,16,1.342570288082627e-07,0.02358078956604004
8192,1024,17,1.3374448515383965e-07,0.020907878875732422
8192,1024,18,1.339404630190826e-07,0.020090103149414062
8192,1024,19,1.3380291525299e-07,0.01889181137084961
8192,4096,0,1.3408874787326523e-07,0.021100521087646484
8192,4096,1,1.3412209492662592e-07,0.02022719383239746
8192,4096,2,1.339727246791867e-07,0.019989728927612305
8192,4096,3,1.3392461939541748e-07,0.01877737045288086
8192,4096,4,1.339899469754126e-07,0.01771092414855957
8192,4096,5,1.3379057183349912e-07,0.017655134201049805
8192,4096,6,1.3413518310471162e-07,0.01770496368408203
8192,4096,7,1.3400227606762728e-07,0.018388986587524414
8192,4096,8,1.3411034041382852e-07,0.019115209579467773
8192,4096,9,1.3425781993962483e-07,0.020641088485717773
8192,4096,10,1.3409868292182657e-07,0.021618127822875977
8192,4096,11,1.340784483724575e-07,0.027616262435913086
8192,4096,12,1.3411972103482052e-07,0.03270530700683594
8192,4096,13,1.3404550986647185e-07,0.059906959533691406
8192,4096,14,1.3404134760440406e-07,0.25569987297058105
8192,4096,15,1.340253597215446e-07,0.080169677734375
8192,4096,16,1.3407489023353618e-07,0.0527644157409668
8192,4096,17,1.3400379724647252e-07,0.03274130821228027
8192,4096,18,1.3427226932157463e-07,0.026566505432128906
8192,4096,19,1.3424231181558056e-07,0.023720741271972656
8192,16384,0,1.339876984419517e-07,0.09437942504882812
8192,16384,1,1.3404955134406822e-07,0.14191150665283203
8192,16384,2,1.3407137832468446e-07,0.4170358180999756
8192,16384,3,1.3396307805734163e-07,0.09792613983154297
8192,16384,4,1.3420562118918564e-07,0.07297992706298828
8192,16384,5,1.339576387397349e-07,0.0650780200958252
8192,16384,6,1.34073274631948e-07,0.07360482215881348
8192,16384,7,1.340070179288365e-07,0.11106395721435547
8192,16384,8,1.340204195340966e-07,0.4842410087585449
8192,16384,9,1.3407711525655107e-07,0.08843874931335449
8192,16384,10,1.3420364139033321e-07,0.06799817085266113
8192,16384,11,1.340318281422977e-07,0.0695641040802002
8192,16384,12,1.3407082252456727e-07,0.09788942337036133
8192,16384,13,1.3404116573827158e-07,0.26309704780578613
8192,16384,14,1.3410379649624505e-07,0.16202306747436523
8192,16384,15,1.3411464525507208e-07,0.11005449295043945
8192,16384,16,1.3420149214110598e-07,0.08179545402526855
8192,16384,17,1.3403848467553385e-07,0.06826043128967285
8192,16384,18,1.3409350698115044e-07,0.06213235855102539
8192,16384,19,1.3407696486405266e-07,0.06004810333251953
8192,65536,0,1.3403126011683304e-07,0.6272866725921631
8192,65536,1,1.3405942395259053e-07,0.2711365222930908
8192,65536,2,1.3401359056493373e-07,0.5355572700500488
8192,65536,3,1.3403602374892313e-07,0.3094022274017334
8192,65536,4,1.3400155520693874e-07,0.5019755363464355
8192,65536,5,1.3406388869492798e-07,0.3892817497253418
8192,65536,6,1.3405860192912948e-07,0.24026226997375488
8192,65536,7,1.3405171798539167e-07,0.4019932746887207
8192,65536,8,1.3413188176824098e-07,0.2904205322265625
8192,65536,9,1.3406342381712053e-07,0.27097082138061523
8192,65536,10,1.3403448369851697e-07,0.5025343894958496
8192,65536,11,1.3406543798941188e-07,0.4196944236755371
8192,65536,12,1.3410776693255728e-07,0.517906665802002
8192,65536,13,1.3412606147268634e-07,0.3531074523925781
8192,65536,14,1.340888568000626e-07,0.8426690101623535
8192,65536,15,1.3403807829210137e-07,0.3655233383178711
8192,65536,16,1.340781606258628e-07,0.3522965908050537
8192,65536,17,1.340436976046549e-07,0.4497649669647217
8192,65536,18,1.3412335557826027e-07,0.5750374794006348
8192,65536,19,1.340537809239082e-07,0.2955491542816162
8192,262144,0,1.340575886348945e-07,1.8790476322174072
8192,262144,1,1.3412165726723144e-07,1.532710313796997
8192,262144,2,1.3407646983388765e-07,2.208252191543579
8192,262144,3,1.3408165301778463e-07,1.7231159210205078
8192,262144,4,1.340415791328174e-07,1.7621541023254395
8192,262144,5,1.3406130763068954e-07,1.6136033535003662
8192,262144,6,1.3406733481662775e-07,1.9829154014587402
8192,262144,7,1.3404088686483963e-07,1.8781919479370117
8192,262144,8,1.3404794948015813e-07,1.5606920719146729
8192,262144,9,1.340956821782061e-07,1.6981892585754395
8192,262144,10,1.3406635774981607e-07,1.6634652614593506
8192,262144,11,1.3405158291557232e-07,1.5677194595336914
8192,262144,12,1.340998138615937e-07,2.12817120552063
8192,262144,13,1.340846948204256e-07,2.373378276824951
8192,262144,14,1.340647222873243e-07,2.2665953636169434
8192,262144,15,1.3407435921505793e-07,2.5099358558654785
8192,262144,16,1.340863567385333e-07,3.7117457389831543
8192,262144,17,1.3403680166619567e-07,4.672311544418335
8192,262144,18,1.340853605353542e-07,4.291233062744141
8192,262144,19,1.3407275544551982e-07,4.9333202838897705
16384,128,0,1.414913533115327e-06,0.1372969150543213
16384,128,1,1.4144277258971246e-06,0.21976351737976074
16384,128,2,1.4164992642606494e-06,0.3360633850097656
16384,128,3,1.4161937788158024e-06,0.4350130558013916
16384,128,4,1.4173977251069774e-06,0.33108973503112793
16384,128,5,1.417595059883347e-06,0.27001452445983887
16384,128,6,1.4170676110624101e-06,0.2685823440551758
16384,128,7,1.4169202235841649e-06,0.17891216278076172
16384,128,8,1.4171454489332862e-06,0.6205365657806396
16384,128,9,1.4159376925650582e-06,0.1772758960723877
16384,128,10,1.4168612512969766e-06,0.5003650188446045
16384,128,11,1.4185956131406915e-06,0.15422368049621582
16384,128,12,1.4110569823347135e-06,0.10435891151428223
16384,128,13,1.4158860303564787e-06,0.09279036521911621
16384,128,14,1.4127695860535709e-06,0.5105686187744141
16384,128,15,1.4179998926167008e-06,0.17078351974487305
16384,128,16,1.4134537364196983e-06,0.12468194961547852
16384,128,17,1.4159512354925e-06,0.1261889934539795
16384,128,18,1.4108749920177447e-06,0.20494723320007324
16384,128,19,1.4142906242290619e-06,0.4440162181854248
16384,512,0,1.4147702173067465e-06,0.23025274276733398
16384,512,1,1.4146314448155277e-06,0.1831972599029541
16384,512,2,1.4147956173179127e-06,0.17137622833251953
16384,512,3,1.4152016956034796e-06,0.6912133693695068
16384,512,4,1.4144216684187119e-06,0.2680211067199707
16384,512,5,1.4132836254357496e-06,0.6895220279693604
16384,512,6,1.4160585638443631e-06,0.1849045753479004
16384,512,7,1.4156451273210106e-06,0.1720867156982422
16384,512,8,1.4148632483120123e-06,0.7287838459014893
16384,512,9,1.4148055970977144e-06,0.1953120231628418
16384,512,10,1.4139086607096565e-06,0.16334986686706543
16384,512,11,1.4154000578365157e-06,0.1427292823791504
16384,512,12,1.4136086089143598e-06,0.3615293502807617
16384,512,13,1.4142939562961518e-06,0.2532014846801758
16384,512,14,1.4137648992963518e-06,0.15629220008850098
16384,512,15,1.413352177621132e-06,0.15901756286621094
16384,512,16,1.4141544585548325e-06,0.1771848201751709
16384,512,17,1.4133876356786555e-06,0.2609851360321045
16384,512,18,1.413230319807013e-06,0.3638288974761963
16384,512,19,1.415727081893744e-06,0.21896696090698242
16384,1024,0,1.4279165603399857e-06,0.21155571937561035
16384,1024,1,1.4282712136174271e-06,0.21981453895568848
16384,1024,2,1.427597756966394e-06,0.2086634635925293
16384,1024,3,1.4281420873108514e-06,0.1779012680053711
16384,1024,4,1.4281085819921244e-06,0.16915011405944824
16384,1024,5,1.427782061043857e-06,0.5733804702758789
16384,1024,6,1.4273073430321167e-06,0.20587444305419922
16384,1024,7,1.4277154735146394e-06,0.1781785488128662
16384,1024,8,1.4274326507050856e-06,0.1723933219909668
16384,1024,9,1.4271260529819851e-06,0.384763240814209
16384,1024,10,1.4270894804197351e-06,0.2692832946777344
16384,1024,11,1.4278740693463695e-06,0.1848294734954834
16384,1024,12,1.4277537171238655e-06,0.1791551113128662
16384,1024,13,1.4283078027874208e-06,0.21617841720581055
16384,1024,14,1.4268530711711851e-06,0.22592687606811523
16384,1024,15,1.4268829487738646e-06,0.28917407989501953
16384,1024,16,1.4281325460328704e-06,0.7575256824493408
16384,1024,17,1.4280198363155167e-06,0.4227266311645508
16384,1024,18,1.4280860489557972e-06,0.6164231300354004
16384,1024,19,1.4274393717176439e-06,0.5952801704406738
16384,4096,0,1.4288532294306219e-06,0.39318132400512695
16384,4096,1,1.4289091528454195e-06,0.6581540107727051
16384,4096,2,1.4289763089841725e-06,0.3665165901184082
16384,4096,3,1.4287122594155312e-06,0.26380276679992676
16384,4096,4,1.4293082526132096e-06,0.35950493812561035
16384,4096,5,1.4288023173361607e-06,0.6695728302001953
16384,4096,6,1.4288442628974088e-06,0.32497191429138184
16384,4096,7,1.428902751845879e-06,0.41655635833740234
16384,4096,8,1.4290067148287533e-06,0.41614508628845215
16384,4096,9,1.4289937622702575e-06,0.7339828014373779
16384,4096,10,1.4288518426061306e-06,0.2981870174407959
16384,4096,11,1.428715574222591e-06,0.2306969165802002
16384,4096,12,1.4286737482411054e-06,0.20349359512329102
16384,4096,13,1.4290703062442496e-06,0.21950912475585938
16384,4096,14,1.4283753951106699e-06,0.4634213447570801
16384,4096,15,1.4291678891041227e-06,0.2720620632171631
16384,4096,16,1.4291220691810604e-06,0.24341106414794922
16384,4096,17,1.4288902384666143e-06,0.2206406593322754
16384,4096,18,1.428488900157966e-06,0.24814796447753906
16384,4096,19,1.429013832839669e-06,0.21338272094726562
16384,16384,0,1.4298402246418516e-06,0.9967267513275146
16384,16384,1,1.4296666289809748e-06,0.6624484062194824
16384,16384,2,1.4296952177146635e-06,1.5391323566436768
16384,16384,3,1.429538517338904e-06,0.9621539115905762
16384,16384,4,1.4296736147617497e-06,0.3477156162261963
16384,16384,5,1.4293327912188823e-06,0.31940364837646484
16384,16384,6,1.4296084033481006e-06,0.2892742156982422
16384,16384,7,1.4296496390375174e-06,0.2606017589569092
16384,16384,8,1.4294633307470553e-06,0.2665441036224365
16384,16384,9,1.4298277263233756e-06,0.2802906036376953
16384,16384,10,1.429707085352426e-06,0.8739821910858154
16384,16384,11,1.4297528270376675e-06,1.347290277481079
16384,16384,12,1.429720087719266e-06,1.1915271282196045
16384,16384,13,1.429694717367033e-06,1.431229591369629
16384,16384,14,1.4295942744482899e-06,0.7281301021575928
16384,16384,15,1.4294655225142935e-06,0.1986980438232422
16384,16384,16,1.4297948420559294e-06,0.26901841163635254
16384,16384,17,1.4297753905038854e-06,0.30655407905578613
16384,16384,18,1.4296028105913205e-06,0.16206669807434082
16384,16384,19,1.4297651590775247e-06,0.6513688564300537
16384,65536,0,1.4297824347507025e-06,1.2022464275360107
16384,65536,1,1.4296645344104236e-06,1.7444031238555908
16384,65536,2,1.4297314348366281e-06,1.2421748638153076
16384,65536,3,1.4295991285502085e-06,1.3116953372955322
16384,65536,4,1.4296532323274924e-06,1.7929878234863281
16384,65536,5,1.4296570528165636e-06,1.6601192951202393
16384,65536,6,1.4297999970337879e-06,1.8304579257965088
16384,65536,7,1.4296948777155982e-06,1.3105661869049072
16384,65536,8,1.4297869353445563e-06,1.3623077869415283
16384,65536,9,1.4296474905574213e-06,1.4655590057373047
16384,65536,10,1.4296394248419123e-06,3.377985715866089
16384,65536,11,1.4296887532277884e-06,1.7953617572784424
16384,65536,12,1.4296371984122337e-06,1.617042064666748
16384,65536,13,1.429624141205539e-06,1.1447675228118896
16384,65536,14,1.4296174544282368e-06,1.3154735565185547
16384,65536,15,1.4296008333986904e-06,1.431161880493164
16384,65536,16,1.429781932991343e-06,1.7562634944915771
16384,65536,17,1.4296371370318232e-06,1.2920668125152588
16384,65536,18,1.4296779293519372e-06,1.740187406539917
16384,65536,19,1.4298371249123236e-06,1.2896873950958252
16384,262144,0,1.429731059921514e-06,5.28900933265686
16384,262144,1,1.4296833583905015e-06,5.038646936416626
16384,262144,2,1.4296709167746855e-06,5.337491035461426
16384,262144,3,1.4296975084516927e-06,5.557610988616943
16384,262144,4,1.4296863093806319e-06,5.194497346878052
16384,262144,5,1.4296639021696442e-06,5.871530294418335
16384,262144,6,1.4296490413188867e-06,5.226537704467773
16384,262144,7,1.429615052207891e-06,5.53501558303833
16384,262144,8,1.429660233334858e-06,10.8584623336792
16384,262144,9,1.4297293493258738e-06,5.598068952560425
16384,262144,10,1.4296716656719805e-06,7.701458215713501
16384,262144,11,1.429653887042422e-06,4.893220901489258
16384,262144,12,1.4296680389187925e-06,5.193948268890381
16384,262144,13,1.4297370293654801e-06,4.739434719085693
16384,262144,14,1.4296947669729748e-06,5.432157516479492
16384,262144,15,1.4295989837894083e-06,4.91456151008606
16384,262144,16,1.429645467463462e-06,4.963889122009277
16384,262144,17,1.4296639838102225e-06,4.731858015060425
16384,262144,18,1.4296619598601378e-06,4.713743448257446
16384,262144,19,1.42970399508553e-06,4.882814407348633
