Degree,Dimension,Iteration,Relative_Error,Evaluation_Time
8192,128,14,1.5805916738249395e-07,0.009589433670043945
8192,128,15,1.5235969884356404e-07,0.010015487670898438
8192,128,16,1.552042652134952e-07,0.010087251663208008
8192,128,17,1.5585717546743438e-07,0.010184764862060547
8192,128,18,1.6099884923162302e-07,0.010703563690185547
8192,128,19,1.5211903860756516e-07,0.011130094528198242
8192,512,0,1.3739162388535568e-07,0.014041662216186523
8192,512,1,1.3736702712200245e-07,0.014597654342651367
8192,512,2,1.375044838837913e-07,0.014391183853149414
8192,512,3,1.3798795278047131e-07,0.015013933181762695
8192,512,4,1.3758546536733115e-07,0.01545572280883789
8192,512,5,1.3812926429956526e-07,0.015919923782348633
8192,512,6,1.3771589695196731e-07,0.01498556137084961
8192,512,7,1.3755033932938538e-07,0.015278816223144531
8192,512,8,1.3722106672247065e-07,0.015906810760498047
8192,512,9,1.376772730527351e-07,0.015092849731445312
8192,512,10,1.3804078268540356e-07,0.014779806137084961
8192,512,11,1.3833000918982096e-07,0.01495361328125
8192,512,12,1.3730708751548617e-07,0.014722824096679688
8192,512,13,1.3745395398820268e-07,0.014190912246704102
8192,512,14,1.3674969847880427e-07,0.014314651489257812
8192,512,15,1.3763494607500854e-07,0.014828205108642578
8192,512,16,1.3789429271278776e-07,0.014791727066040039
8192,512,17,1.3819819653050878e-07,0.013314008712768555
8192,512,18,1.371841134180766e-07,0.013745307922363281
8192,512,19,1.3717141106062608e-07,0.012900352478027344
8192,1024,0,1.3499485322557697e-07,0.013890504837036133
8192,1024,1,1.3457033064494592e-07,0.014662027359008789
8192,1024,2,1.3535722753194115e-07,0.014004230499267578
8192,1024,3,1.349409566724568e-07,0.013495922088623047
8192,1024,4,1.3486823450891027e-07,0.013603687286376953
8192,1024,5,1.350950334845464e-07,0.013897895812988281
8192,1024,6,1.353817116408231e-07,0.013391256332397461
8192,1024,7,1.3544924944275396e-07,0.013134002685546875
8192,1024,8,1.348791252902919e-07,0.013732671737670898
8192,1024,9,1.349515694631745e-07,0.013115882873535156
8192,1024,10,1.3562719504104726e-07,0.02018451690673828
8192,1024,11,1.3537386301257845e-07,0.013777017593383789
8192,1024,12,1.347146626471086e-07,0.014925003051757812
8192,1024,13,1.3480418217031214e-07,0.014668703079223633
8192,1024,14,1.3511001464827825e-07,0.017024517059326172
8192,1024,15,1.350495234519737e-07,0.01757049560546875
8192,1024,16,1.3473296618314597e-07,0.019112348556518555
8192,1024,17,1.356217684060612e-07,0.02003765106201172
8192,1024,18,1.3498205932518758e-07,0.022398948669433594
8192,1024,19,1.3532690810714296e-07,0.026929616928100586
8192,4096,0,1.343008636875316e-07,0.0340120792388916
8192,4096,1,1.34719843682644e-07,0.03471088409423828
8192,4096,2,1.3446794643856706e-07,0.032692670822143555
8192,4096,3,1.3470592339100012e-07,0.031243562698364258
8192,4096,4,1.3466631598476747e-07,0.029535531997680664
8192,4096,5,1.3446620043178057e-07,0.026030540466308594
8192,4096,6,1.3441088421241392e-07,0.023037433624267578
8192,4096,7,1.3460538709679406e-07,0.021369457244873047
8192,4096,8,1.346594455604558e-07,0.019501686096191406
8192,4096,9,1.3446535360583914e-07,0.0175020694732666
8192,4096,10,1.3432559801579068e-07,0.01681041717529297
8192,4096,11,1.3453503602703386e-07,0.01625847816467285
8192,4096,12,1.3455241446728507e-07,0.014353275299072266
8192,4096,13,1.3434420776441045e-07,0.013603687286376953
8192,4096,14,1.3446394432505158e-07,0.013435125350952148
8192,4096,15,1.3459491490641483e-07,0.012692928314208984
8192,4096,16,1.3468531188165516e-07,0.01227879524230957
8192,4096,17,1.3460364649489456e-07,0.012954235076904297
8192,4096,18,1.345808859183965e-07,0.014353275299072266
8192,4096,19,1.3416902582269758e-07,0.014032602310180664
8192,16384,0,1.345151085751768e-07,0.0535120964050293
8192,16384,1,1.3449578565464885e-07,0.06803059577941895
8192,16384,2,1.3464289860954132e-07,0.06623458862304688
8192,16384,3,1.345679050351359e-07,0.0639030933380127
8192,16384,4,1.3445114353169903e-07,0.06598687171936035
8192,16384,5,1.3462737141448186e-07,0.06693339347839355
8192,16384,6,1.3451513831795992e-07,0.07125115394592285
8192,16384,7,1.34522197519628e-07,0.06650018692016602
8192,16384,8,1.3453350294826273e-07,0.07569503784179688
8192,16384,9,1.345086695198093e-07,0.08094310760498047
8192,16384,10,1.3455494307629084e-07,0.08092379570007324
8192,16384,11,1.3456091393816529e-07,0.07665324211120605
8192,16384,12,1.3451428484351748e-07,0.06902003288269043
8192,16384,13,1.3455017532344527e-07,0.0638573169708252
8192,16384,14,1.3451337445369228e-07,0.06536507606506348
8192,16384,15,1.3453971087774694e-07,0.06445598602294922
8192,16384,16,1.3453736323353493e-07,0.0600130558013916
8192,16384,17,1.3447075329323404e-07,0.06161808967590332
8192,16384,18,1.3464382228276796e-07,0.0642235279083252
8192,16384,19,1.344079889168736e-07,0.07300758361816406
8192,65536,0,1.3455497400293062e-07,0.2695043087005615
8192,65536,1,1.3446970267664959e-07,0.31967735290527344
8192,65536,2,1.3453746559703448e-07,0.23925042152404785
8192,65536,3,1.3455873654253162e-07,0.29210615158081055
8192,65536,4,1.3450267098521554e-07,0.2546350955963135
8192,65536,5,1.3443607519754418e-07,0.2318429946899414
8192,65536,6,1.3447249283015828e-07,0.3885660171508789
8192,65536,7,1.345012146542878e-07,0.2096550464630127
8192,65536,8,1.3454394619631673e-07,0.32077479362487793
8192,65536,9,1.344817039351238e-07,0.2777676582336426
8192,65536,10,1.3445708786711085e-07,0.24741172790527344
8192,65536,11,1.345303206145025e-07,0.4228231906890869
8192,65536,12,1.3451905180600883e-07,0.21721220016479492
8192,65536,13,1.344976990166128e-07,0.49508118629455566
8192,65536,14,1.3455557946710692e-07,0.22097110748291016
8192,65536,15,1.345049699658273e-07,0.27109193801879883
8192,65536,16,1.3451306398817428e-07,0.26077699661254883
8192,65536,17,1.3446786601143894e-07,0.2874429225921631
8192,65536,18,1.344948236053003e-07,0.29319024085998535
8192,65536,19,1.3453454210510762e-07,0.24172210693359375
8192,262144,0,1.345157159966751e-07,1.1163010597229004
8192,262144,1,1.345132705517851e-07,1.157196044921875
8192,262144,2,1.3450506148121454e-07,1.3445215225219727
8192,262144,3,1.3449540164036169e-07,1.1901273727416992
8192,262144,4,1.3454051433151832e-07,1.235612154006958
8192,262144,5,1.345074048361744e-07,1.454698085784912
8192,262144,6,1.3453562204798663e-07,1.2383370399475098
8192,262144,7,1.3451122894586058e-07,1.2302792072296143
8192,262144,8,1.3450425510406985e-07,1.195707082748413
8192,262144,9,1.3452794888523635e-07,1.3734009265899658
8192,262144,10,1.3448429353157523e-07,1.3802473545074463
8192,262144,11,1.3453657316592787e-07,1.3195602893829346
8192,262144,12,1.3454646407826794e-07,1.2661659717559814
8192,262144,13,1.3453028857834215e-07,1.7513315677642822
8192,262144,14,1.3450246363276467e-07,1.1570894718170166
8192,262144,15,1.3447685393963315e-07,1.2670555114746094
8192,262144,16,1.3449950314840906e-07,1.2550554275512695
8192,262144,17,1.3449598493683693e-07,1.5611982345581055
8192,262144,18,1.345281152723075e-07,1.6258845329284668
8192,262144,19,1.3451977242080873e-07,1.228400707244873
16384,128,0,1.4577592990865288e-06,0.04857587814331055
16384,128,1,1.4602719397807615e-06,0.04807448387145996
16384,128,2,1.4548232592320405e-06,0.052106380462646484
16384,128,3,1.4540749636937815e-06,0.05995535850524902
16384,128,4,1.456797579717824e-06,0.07626056671142578
16384,128,5,1.4557342271759333e-06,0.08458924293518066
16384,128,6,1.4569222331114092e-06,0.07660627365112305
16384,128,7,1.4555591034577333e-06,0.06446623802185059
16384,128,8,1.4550834048616354e-06,0.0551455020904541
16384,128,9,1.457291202400018e-06,0.04954838752746582
16384,128,10,1.4576925615645045e-06,0.04654049873352051
16384,128,11,1.4565449905694866e-06,0.044434309005737305
16384,128,12,1.4657953730839298e-06,0.045795440673828125
16384,128,13,1.4564251836461444e-06,0.045533180236816406
16384,128,14,1.4646326089236933e-06,0.051421403884887695
16384,128,15,1.4579612169286162e-06,0.058569908142089844
16384,128,16,1.4622985287557282e-06,0.07104682922363281
16384,128,17,1.4609701450804741e-06,0.08301115036010742
16384,128,18,1.4676004509210535e-06,0.07882380485534668
16384,128,19,1.4576947509985011e-06,0.0737452507019043
16384,512,0,1.4296308727750087e-06,0.07654643058776855
16384,512,1,1.429120630171419e-06,0.06233978271484375
16384,512,2,1.429148057839404e-06,0.0556185245513916
16384,512,3,1.4298842200515424e-06,0.05284619331359863
16384,512,4,1.4297455522362728e-06,0.05817055702209473
16384,512,5,1.4304231662704371e-06,0.06934547424316406
16384,512,6,1.4300698759328776e-06,0.08842611312866211
16384,512,7,1.4313322599387e-06,0.13805842399597168
16384,512,8,1.4295564449158383e-06,0.12206101417541504
16384,512,9,1.428927664947806e-06,0.08317899703979492
16384,512,10,1.4294924035261406e-06,0.06431436538696289
16384,512,11,1.4302961248174986e-06,0.05506324768066406
16384,512,12,1.4294441498182681e-06,0.05010032653808594
16384,512,13,1.4287776371741553e-06,0.05076456069946289
16384,512,14,1.4303988273236909e-06,0.05899930000305176
16384,512,15,1.4300397426936963e-06,0.0722506046295166
16384,512,16,1.4308816501752364e-06,0.09738993644714355
16384,512,17,1.429315682259904e-06,0.12884736061096191
16384,512,18,1.4300251755324682e-06,0.11334896087646484
16384,512,19,1.4296850099364836e-06,0.07583141326904297
16384,1024,0,1.4313870502841658e-06,0.06862258911132812
16384,1024,1,1.4302656049781603e-06,0.06155681610107422
16384,1024,2,1.4315912370725014e-06,0.056589365005493164
16384,1024,3,1.4314207102360777e-06,0.06004905700683594
16384,1024,4,1.4313065221392735e-06,0.07356691360473633
16384,1024,5,1.4303617938286886e-06,0.11314630508422852
16384,1024,6,1.430122215590569e-06,0.1289198398590088
16384,1024,7,1.4305839571004073e-06,0.10405731201171875
16384,1024,8,1.4312274455487716e-06,0.07751750946044922
16384,1024,9,1.4309624712344457e-06,0.06320452690124512
16384,1024,10,1.4315621274218628e-06,0.056185007095336914
16384,1024,11,1.4309638509649667e-06,0.05459928512573242
16384,1024,12,1.4308375602384838e-06,0.05529665946960449
16384,1024,13,1.4315791499890457e-06,0.061411142349243164
16384,1024,14,1.4315037253883346e-06,0.07093977928161621
16384,1024,15,1.431131081655163e-06,0.09484267234802246
16384,1024,16,1.4305026794676956e-06,0.18048715591430664
16384,1024,17,1.4308528193711745e-06,0.13561558723449707
16384,1024,18,1.431057911828026e-06,0.08441019058227539
16384,1024,19,1.430674337685654e-06,0.06309676170349121
16384,4096,0,1.4304050427086351e-06,0.06169271469116211
16384,4096,1,1.4304692509013402e-06,0.0698690414428711
16384,4096,2,1.4302127618773458e-06,0.07219982147216797
16384,4096,3,1.4304291300355552e-06,0.0823371410369873
16384,4096,4,1.4302508361423228e-06,0.11063408851623535
16384,4096,5,1.430788507601537e-06,0.23337173461914062
16384,4096,6,1.4299534028260685e-06,0.1784677505493164
16384,4096,7,1.430188942909432e-06,0.09262514114379883
16384,4096,8,1.4305298922483697e-06,0.06728172302246094
16384,4096,9,1.4298428667659083e-06,0.06340408325195312
16384,4096,10,1.4307038993548888e-06,0.06652259826660156
16384,4096,11,1.4303352729885808e-06,0.07416915893554688
16384,4096,12,1.4303269206718997e-06,0.09125304222106934
16384,4096,13,1.4304177610912289e-06,0.12700510025024414
16384,4096,14,1.4303258757363133e-06,0.12582898139953613
16384,4096,15,1.4305629355243058e-06,0.10507869720458984
16384,4096,16,1.4304970786208752e-06,0.08241605758666992
16384,4096,17,1.4305236867131974e-06,0.06953644752502441
16384,4096,18,1.4302464696096655e-06,0.06874823570251465
16384,4096,19,1.4307399449455274e-06,0.07509517669677734
16384,16384,0,1.4300194469454735e-06,0.3077230453491211
16384,16384,1,1.4302832448501158e-06,0.2484591007232666
16384,16384,2,1.4303567003643336e-06,0.13629150390625
16384,16384,3,1.4302388069385348e-06,0.16615891456604004
16384,16384,4,1.430105393699248e-06,0.23719215393066406
16384,16384,5,1.4300674481140438e-06,0.24627399444580078
16384,16384,6,1.4300895103255397e-06,0.15893959999084473
16384,16384,7,1.430261730767649e-06,0.15896201133728027
16384,16384,8,1.4302847660181982e-06,0.19314026832580566
16384,16384,9,1.4303000469461894e-06,0.2163240909576416
16384,16384,10,1.4299915224321122e-06,0.1811671257019043
16384,16384,11,1.4300836209621875e-06,0.16899442672729492
16384,16384,12,1.4299972946095844e-06,0.1939079761505127
16384,16384,13,1.430217620174398e-06,0.19768166542053223
16384,16384,14,1.430088064669434e-06,0.1743173599243164
16384,16384,15,1.430097345931255e-06,0.1644127368927002
16384,16384,16,1.4300436087976557e-06,0.3301839828491211
16384,16384,17,1.4300844673697788e-06,0.21063995361328125
16384,16384,18,1.4304683523521227e-06,0.14006805419921875
16384,16384,19,1.4302192236542398e-06,0.18864965438842773
16384,65536,0,1.4302318865412752e-06,0.7511982917785645
16384,65536,1,1.4302130063813269e-06,0.792733907699585
16384,65536,2,1.4303052969068303e-06,0.9309022426605225
16384,65536,3,1.430202277865787e-06,0.722081184387207
16384,65536,4,1.4302381308984687e-06,0.7201907634735107
16384,65536,5,1.4302100160677893e-06,0.7370617389678955
16384,65536,6,1.430095176002341e-06,0.7722303867340088
16384,65536,7,1.4301731684555692e-06,1.0493712425231934
16384,65536,8,1.4301374721435222e-06,0.9591317176818848
16384,65536,9,1.4302463369833219e-06,0.9446249008178711
16384,65536,10,1.4301689457936684e-06,0.7961947917938232
16384,65536,11,1.4300641621199836e-06,0.8004720211029053
16384,65536,12,1.4302079810110058e-06,0.867511510848999
16384,65536,13,1.430136692573961e-06,0.8100085258483887
16384,65536,14,1.4302220239073563e-06,0.7153148651123047
16384,65536,15,1.4300694255778046e-06,0.7836737632751465
16384,65536,16,1.4301466460055107e-06,0.9566912651062012
16384,65536,17,1.430136420784926e-06,0.9632902145385742
16384,65536,18,1.4301675230476622e-06,0.9514033794403076
16384,65536,19,1.4300421061204755e-06,0.8250150680541992
16384,262144,0,1.4301372511022894e-06,3.5616061687469482
16384,262144,1,1.4301882005798557e-06,3.4694275856018066
16384,262144,2,1.4301955169948634e-06,3.2940831184387207
16384,262144,3,1.4302141461700996e-06,3.293707847595215
16384,262144,4,1.430144072414268e-06,3.2939584255218506
16384,262144,5,1.430151936722365e-06,4.059794187545776
16384,262144,6,1.430193366968239e-06,5.441171646118164
16384,262144,7,1.430173129095706e-06,4.834824800491333
16384,262144,8,1.4301363842405077e-06,5.201306104660034
16384,262144,9,1.4301825434227124e-06,4.997986793518066
16384,262144,10,1.4301813753280986e-06,5.292357921600342
16384,262144,11,1.4301339734196781e-06,2.973813772201538
16384,262144,12,1.43012602512076e-06,3.4987449645996094
16384,262144,13,1.4301708443630525e-06,3.6792564392089844
16384,262144,14,1.4301899913091087e-06,3.480262279510498
16384,262144,15,1.4301663346343709e-06,5.287997007369995
16384,262144,16,1.430151934670939e-06,5.5746800899505615
16384,262144,17,1.430234892337278e-06,3.7714197635650635
16384,262144,18,1.4301797503404036e-06,3.178394079208374
16384,262144,19,1.4301668890148927e-06,3.9297032356262207
32768,128,0,1.3416675433719795e-06,0.46810412406921387
32768,128,1,1.3411054077439672e-06,0.1797771453857422
32768,128,2,1.3587727954332592e-06,0.1662912368774414
32768,128,3,1.3588848204312802e-06,0.19062304496765137
32768,128,4,1.3571472545938628e-06,0.33371877670288086
32768,128,5,1.355484541065763e-06,0.24234509468078613
32768,128,6,1.3572553693846653e-06,0.16682100296020508
32768,128,7,1.363026928995359e-06,0.22133898735046387
32768,128,8,1.352891256339347e-06,0.3052701950073242
32768,128,9,1.3540901600186648e-06,0.23109841346740723
32768,128,10,1.3555266627830762e-06,0.19867420196533203
32768,128,11,1.360126990029319e-06,0.42371153831481934
32768,128,12,1.3281637251721703e-06,0.25881123542785645
32768,128,13,1.3546428422718085e-06,0.17632579803466797
32768,128,14,1.3225210941171092e-06,0.5293352603912354
32768,128,15,1.3553688126759576e-06,0.21721339225769043
32768,128,16,1.346263130853864e-06,0.17561793327331543
32768,128,17,1.3461680927696698e-06,0.20624995231628418
32768,128,18,1.329293895558434e-06,0.19366717338562012
32768,128,19,1.3607409625541178e-06,0.2070145606994629
32768,512,0,1.3790857019173737e-06,0.3404960632324219
32768,512,1,1.3741913744380718e-06,0.2445688247680664
32768,512,2,1.3730475665114758e-06,0.2480909824371338
32768,512,3,1.377402736698347e-06,0.2890770435333252
32768,512,4,1.3715101188858724e-06,0.23080921173095703
32768,512,5,1.3736472917581872e-06,0.575535774230957
32768,512,6,1.376745871182839e-06,0.26317524909973145
32768,512,7,1.378440715684167e-06,0.21612119674682617
32768,512,8,1.3781259317700094e-06,0.6975088119506836
32768,512,9,1.3726451422869638e-06,0.2551083564758301
32768,512,10,1.375622722571687e-06,0.27997708320617676
32768,512,11,1.377330725603297e-06,0.4149892330169678
32768,512,12,1.3717650529186083e-06,0.2041923999786377
32768,512,13,1.3747094115375696e-06,0.2395017147064209
32768,512,14,1.377268824815685e-06,0.35538220405578613
32768,512,15,1.374395965285347e-06,0.2732362747192383
32768,512,16,1.3755571258176585e-06,0.2177748680114746
32768,512,17,1.3767814708396843e-06,0.23401117324829102
32768,512,18,1.3717416044732018e-06,0.3598465919494629
32768,512,19,1.3796377493480055e-06,0.2657463550567627
32768,1024,0,1.402691210112886e-06,0.22906970977783203
32768,1024,1,1.3995411946054497e-06,0.39090394973754883
32768,1024,2,1.4006066302762328e-06,0.33121633529663086
32768,1024,3,1.3989183667188563e-06,0.22717857360839844
32768,1024,4,1.3982117212259815e-06,0.28284645080566406
32768,1024,5,1.4010504573663752e-06,0.2910785675048828
32768,1024,6,1.3990256725753253e-06,0.2809453010559082
32768,1024,7,1.4008731128882566e-06,0.30483078956604004
32768,1024,8,1.3984635066016655e-06,0.325742244720459
32768,1024,9,1.3983800557718715e-06,0.27823328971862793
32768,1024,10,1.3994575990289081e-06,0.6096954345703125
32768,1024,11,1.4027051452281514e-06,0.23291254043579102
32768,1024,12,1.4039632279615162e-06,0.2852926254272461
32768,1024,13,1.4025275094413457e-06,0.25905323028564453
32768,1024,14,1.4017233898270649e-06,0.415224552154541
32768,1024,15,1.4005230704400874e-06,0.32459092140197754
32768,1024,16,1.4023316776647563e-06,0.34388256072998047
32768,1024,17,1.4000587656297425e-06,0.25413036346435547
32768,1024,18,1.400928995218282e-06,0.2387993335723877
32768,1024,19,1.4016925984398309e-06,0.3067057132720947
32768,4096,0,1.4204505977454464e-06,0.3745911121368408
32768,4096,1,1.4205347116984805e-06,0.3146204948425293
32768,4096,2,1.420220647779616e-06,0.31265974044799805
32768,4096,3,1.4208123604549583e-06,0.38565587997436523
32768,4096,4,1.4205796874538984e-06,0.26413559913635254
32768,4096,5,1.4198153046780035e-06,0.35327959060668945
32768,4096,6,1.4205041800596863e-06,0.4331681728363037
32768,4096,7,1.420294796080175e-06,0.282207727432251
32768,4096,8,1.4202374703916375e-06,0.31914448738098145
32768,4096,9,1.4197461074434508e-06,0.34670519828796387
32768,4096,10,1.420017722010237e-06,0.42670631408691406
32768,4096,11,1.4205724319703756e-06,0.28741884231567383
32768,4096,12,1.419978655626689e-06,0.31247711181640625
32768,4096,13,1.4213854837717444e-06,0.2995796203613281
32768,4096,14,1.4196396062983303e-06,0.35567378997802734
32768,4096,15,1.4208255443658462e-06,0.4710102081298828
32768,4096,16,1.4203555198903992e-06,0.2742142677307129
32768,4096,17,1.4205828108639032e-06,0.3037247657775879
32768,4096,18,1.4206580343736174e-06,0.461529016494751
32768,4096,19,1.4201517563588767e-06,0.28607702255249023
32768,16384,0,1.4287576570140567e-06,0.371502161026001
32768,16384,1,1.4287678331141744e-06,0.6186461448669434
32768,16384,2,1.4283728551818815e-06,0.3561413288116455
